index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
504,ts8570,Barney & Friends,SHOW,1992,TV-G,28,family,US,14.0,tt0144701,3.8,9955.0
505,tm21596,Hollow Man,MOVIE,2000,R,112,scifi,DE,,tt0164052,5.8,130099.0
506,tm21596,Hollow Man,MOVIE,2000,R,112,scifi,US,,tt0164052,5.8,130099.0
507,tm21596,Hollow Man,MOVIE,2000,R,112,action,DE,,tt0164052,5.8,130099.0
508,tm21596,Hollow Man,MOVIE,2000,R,112,action,US,,tt0164052,5.8,130099.0
509,tm21596,Hollow Man,MOVIE,2000,R,112,horror,DE,,tt0164052,5.8,130099.0
510,tm21596,Hollow Man,MOVIE,2000,R,112,horror,US,,tt0164052,5.8,130099.0
511,tm21596,Hollow Man,MOVIE,2000,R,112,thriller,DE,,tt0164052,5.8,130099.0
512,tm21596,Hollow Man,MOVIE,2000,R,112,thriller,US,,tt0164052,5.8,130099.0
513,tm48430,Godzilla,MOVIE,1998,PG-13,133,thriller,US,,tt0120685,5.4,191722.0
514,tm48430,Godzilla,MOVIE,1998,PG-13,133,scifi,US,,tt0120685,5.4,191722.0
515,tm48430,Godzilla,MOVIE,1998,PG-13,133,action,US,,tt0120685,5.4,191722.0
516,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,,87,scifi,JP,,tt0169858,8.0,51938.0
517,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,,87,action,JP,,tt0169858,8.0,51938.0
518,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,,87,drama,JP,,tt0169858,8.0,51938.0
519,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,,87,fantasy,JP,,tt0169858,8.0,51938.0
520,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,,87,animation,JP,,tt0169858,8.0,51938.0
521,tm192199,Spawn,MOVIE,1997,PG-13,96,fantasy,US,,tt0120177,5.2,67761.0
522,tm192199,Spawn,MOVIE,1997,PG-13,96,horror,US,,tt0120177,5.2,67761.0
523,tm192199,Spawn,MOVIE,1997,PG-13,96,scifi,US,,tt0120177,5.2,67761.0
524,tm192199,Spawn,MOVIE,1997,PG-13,96,thriller,US,,tt0120177,5.2,67761.0
525,tm192199,Spawn,MOVIE,1997,PG-13,96,action,US,,tt0120177,5.2,67761.0
526,tm192199,Spawn,MOVIE,1997,PG-13,96,drama,US,,tt0120177,5.2,67761.0
527,tm184205,Dennis the Menace,MOVIE,1993,PG,95,comedy,US,,tt0106701,5.6,60779.0
528,tm184205,Dennis the Menace,MOVIE,1993,PG,95,family,US,,tt0106701,5.6,60779.0
529,tm12499,The Net,MOVIE,1995,PG-13,114,thriller,US,,tt0113957,5.9,66127.0
530,tm12499,The Net,MOVIE,1995,PG-13,114,action,US,,tt0113957,5.9,66127.0
531,tm12499,The Net,MOVIE,1995,PG-13,114,crime,US,,tt0113957,5.9,66127.0
532,tm12499,The Net,MOVIE,1995,PG-13,114,drama,US,,tt0113957,5.9,66127.0
533,tm192431,The Devil's Own,MOVIE,1997,R,107,thriller,US,,tt0962637,6.2,64625.0
534,tm192431,The Devil's Own,MOVIE,1997,R,107,drama,US,,tt0962637,6.2,64625.0
535,tm192431,The Devil's Own,MOVIE,1997,R,107,action,US,,tt0962637,6.2,64625.0
536,tm192431,The Devil's Own,MOVIE,1997,R,107,crime,US,,tt0962637,6.2,64625.0
537,tm192431,The Devil's Own,MOVIE,1997,R,107,european,US,,tt0962637,6.2,64625.0
538,tm56033,Croupier,MOVIE,1998,R,94,thriller,FR,,tt0159382,7.0,21382.0
539,tm56033,Croupier,MOVIE,1998,R,94,thriller,IE,,tt0159382,7.0,21382.0
540,tm56033,Croupier,MOVIE,1998,R,94,thriller,GB,,tt0159382,7.0,21382.0
541,tm56033,Croupier,MOVIE,1998,R,94,thriller,DE,,tt0159382,7.0,21382.0
542,tm56033,Croupier,MOVIE,1998,R,94,european,FR,,tt0159382,7.0,21382.0
543,tm56033,Croupier,MOVIE,1998,R,94,european,IE,,tt0159382,7.0,21382.0
544,tm56033,Croupier,MOVIE,1998,R,94,european,GB,,tt0159382,7.0,21382.0
545,tm56033,Croupier,MOVIE,1998,R,94,european,DE,,tt0159382,7.0,21382.0
546,tm56033,Croupier,MOVIE,1998,R,94,crime,FR,,tt0159382,7.0,21382.0
547,tm56033,Croupier,MOVIE,1998,R,94,crime,IE,,tt0159382,7.0,21382.0
548,tm56033,Croupier,MOVIE,1998,R,94,crime,GB,,tt0159382,7.0,21382.0
549,tm56033,Croupier,MOVIE,1998,R,94,crime,DE,,tt0159382,7.0,21382.0
550,tm56033,Croupier,MOVIE,1998,R,94,drama,FR,,tt0159382,7.0,21382.0
